Date,Tmax,Tmin,precip,GDD_Formula,GDD,AGDD,Tmax_7days_Avg,Tmin_7days_Avg,Prcp_7days_Avg,Prcp_days_Max,Year,Month,Day,Peak,DOY,Stage,Stage_1,Stage_2,Stage_3,Stage_4,Stage_5
6/11/1979,22.286232,16.423025,5.4754086,15.5370285,15.5370285,1347.959123,27.63185043,19.24270371,1.217583783,5.4754086,1979,6,11,0,162,,0,0,0,0,0
6/12/1979,23.2088,11.078022,0.08389585,13.325811,13.325811,1361.284934,27.12683414,18.76394043,1.20112455,5.4754086,1979,6,12,0,163,,0,0,0,0,0
6/13/1979,23.12168,14.186279,0,14.8363795,14.8363795,1376.121313,26.43283514,18.16479671,1.20112455,5.4754086,1979,6,13,0,164,,0,0,0,0,0
6/14/1979,24.479094,10.991243,0,13.9175685,13.9175685,1390.038882,25.66397857,16.78609129,1.1779542,5.4754086,1979,6,14,0,165,,0,0,0,0,0
6/15/1979,26.460796,13.241918,0,16.033757,16.033757,1406.072639,25.52305129,15.56081643,1.1779542,5.4754086,1979,6,15,0,166,,0,0,0,0,0
6/16/1979,26.848034,14.376827,2.1626992,16.7948305,16.7948305,1422.867469,25.18526557,14.54576829,1.471652336,5.4754086,1979,6,16,0,167,,0,0,0,0,0
6/17/1979,22.348495,18.799143,11.355547,16.756219,16.756219,1439.623688,24.10759014,14.15663671,2.725364379,11.355547,1979,6,17,0,168,,0,0,0,0,0
6/18/1979,27.554754,18.776445,2.2702084,19.3479995,19.3479995,1458.971688,24.86023614,14.49283957,2.267478636,11.355547,1979,6,18,0,169,,0,0,0,0,0
6/19/1979,24.194128,17.207504,0,16.883216,16.883216,1475.854904,25.00099729,15.36847986,2.255493514,11.355547,1979,6,19,0,170,,0,0,0,0,0
6/20/1979,24.897602,15.93433,0,16.598366,16.598366,1492.45327,25.25470043,15.61820143,2.255493514,11.355547,1979,6,20,0,171,,0,0,0,0,0
6/21/1979,21.413752,15.2650175,0.4991932,14.52178475,14.52178475,1506.975054,24.81679443,16.22874064,2.326806829,11.355547,1979,6,21,0,172,,0,0,0,0,0
6/22/1979,25.984938,16.758348,1.0952361,17.554043,17.554043,1524.529097,24.74881471,16.73108779,2.483269129,11.355547,1979,6,22,0,173,,0,0,0,0,0
6/23/1979,27.505081,16.594955,2.0576704,18.232418,18.232418,1542.761515,24.84267857,17.04796321,2.468265014,11.355547,1979,6,23,0,174,,0,0,0,0,0
6/24/1979,21.189642,16.952036,5.619427,15.253239,15.253239,1558.014754,24.67712814,16.78409079,1.6488193,5.619427,1979,6,24,0,175,,0,0,0,0,0
6/25/1979,22.573526,11.105936,0.12258141,13.022131,13.022131,1571.036885,23.96552414,15.68830379,1.342015444,5.619427,1979,6,25,0,176,,0,0,0,0,0
6/26/1979,23.49116,11.294652,0,13.575306,13.575306,1584.612191,23.86510014,14.84361064,1.342015444,5.619427,1979,6,26,0,177,,0,0,0,0,0
6/27/1979,23.381632,12.511559,0,14.1289955,14.1289955,1598.741187,23.648533,14.35464336,1.342015444,5.619427,1979,6,27,0,178,,0,0,0,0,0
6/28/1979,25.823751,13.729043,0.3918588,15.958797,15.958797,1614.699984,24.27853286,14.13521843,1.326681959,5.619427,1979,6,28,0,179,,0,0,0,0,0
6/29/1979,28.056257,17.727247,1.6055963,19.074152,19.074152,1633.774136,24.57443557,14.27363257,1.399590559,5.619427,1979,6,29,0,180,,0,0,0,0,0
6/30/1979,27.484917,21.554882,7.824561,20.7022995,20.7022995,1654.476435,24.571555,14.98219357,2.223432073,7.824561,1979,6,30,0,181,,0,0,0,0,0
7/1/1979,25.914255,19.470104,13.193644,18.8745795,18.8745795,1673.351015,25.24649971,15.34191757,3.305463073,13.193644,1979,7,1,0,182,,0,0,0,0,0
7/2/1979,25.883207,17.988253,4.6576014,18.11813,18.11813,1691.469145,25.71931129,16.32510571,3.953323071,13.193644,1979,7,2,0,183,,0,0,0,0,0
7/3/1979,26.989838,18.904572,0,19.129605,19.129605,1710.59875,26.21912243,17.41223714,3.953323071,13.193644,1979,7,3,0,184,,0,0,0,0,0
7/4/1979,24.61971,17.013546,5.4699793,16.999028,16.999028,1727.597778,26.39599071,18.05537814,4.734748686,13.193644,1979,7,4,0,185,,0,0,0,0,0
7/5/1979,21.591347,13.769836,1.2301046,13.8629915,13.8629915,1741.460769,25.79136157,18.06120571,4.854498086,13.193644,1979,7,5,0,186,,0,0,0,0,0
7/6/1979,23.226938,12.632386,0.05492241,14.112062,14.112062,1755.572831,25.10145886,17.33336843,4.632973244,13.193644,1979,7,6,0,187,,0,0,0,0,0
7/7/1979,25.985725,13.271502,0.06494591,15.8110135,15.8110135,1771.383845,24.88728857,16.15002843,3.524456803,13.193644,1979,7,7,0,188,,0,0,0,0,0
7/8/1979,27.417812,13.959481,0,16.8710465,16.8710465,1788.254891,25.10208243,15.36279657,1.639650517,5.4699793,1979,7,8,0,189,,0,0,0,0,0
7/9/1979,28.1561,16.862225,0,18.6915625,18.6915625,1806.946454,25.42678143,15.20193543,0.974278889,5.4699793,1979,7,9,0,190,,0,0,0,0,0
7/10/1979,25.388605,18.605394,1.280072,18.1793995,18.1793995,1825.125853,25.19803386,15.15919571,1.157146317,5.4699793,1979,7,10,0,191,,0,0,0,0,0
7/11/1979,27.617018,18.325945,0.021981401,19.1538815,19.1538815,1844.279735,25.62622071,15.34668129,0.378860903,1.280072,1979,7,11,0,192,,0,0,0,0,0
7/12/1979,31.330639,22.404654,0,23.0500465,23.0500465,1867.329781,27.01754814,16.58022671,0.203131674,1.280072,1979,7,12,0,193,,0,0,0,0,0
7/13/1979,32.236355,23.379566,12.502358,23.9903605,23.9903605,1891.320142,28.30460771,18.11553814,1.981336759,12.502358,1979,7,13,0,194,,0,0,0,0,0
7/14/1979,29.340336,22.754095,4.779111,22.2296155,22.2296155,1913.549757,28.78383786,19.47019429,2.654788914,12.502358,1979,7,14,0,195,,0,0,0,0,0
7/15/1979,30.204088,23.047798,0.8793985,22.808343,22.808343,1936.3581,29.18187729,20.76852529,2.780417272,12.502358,1979,7,15,0,196,,0,0,0,0,0
7/16/1979,31.28075,23.671494,0.5371092,23.658522,23.658522,1960.016622,29.62825586,21.741278,2.857147157,12.502358,1979,7,16,0,197,,0,0,0,0,0
7/17/1979,30.668373,23.578726,0.039250545,23.3059495,23.3059495,1983.322572,30.38250843,22.451754,2.679886949,12.502358,1979,7,17,0,198,,0,0,0,0,0
7/18/1979,29.788052,22.992012,0.047746558,22.572432,22.572432,2005.895004,30.69265614,23.118335,2.683567686,12.502358,1979,7,18,0,199,,0,0,0,0,0
7/19/1979,29.89872,22.837791,0.14206256,22.5506555,22.5506555,2028.445659,30.48809629,23.18021171,2.703862338,12.502358,1979,7,19,0,200,,0,0,0,0,0
7/20/1979,28.538702,21.556633,1.7677782,21.2300675,21.2300675,2049.675727,29.95986014,22.91979271,1.170350938,4.779111,1979,7,20,0,201,,0,0,0,0,0
7/21/1979,26.278889,22.40048,2.0367756,20.5220845,20.5220845,2070.197811,29.52251057,22.86927629,0.778588738,2.0367756,1979,7,21,0,202,,0,0,0,0,0
7/22/1979,27.902704,20.649576,0.10728099,20.45854,20.45854,2090.656351,29.19374143,22.52667314,0.668286236,2.0367756,1979,7,22,0,203,,0,0,0,0,0
7/23/1979,29.96413,23.131113,4.585184,22.7300215,22.7300215,2113.386373,29.00565286,22.44947586,1.246582636,4.585184,1979,7,23,0,204,,0,0,0,0,0
7/24/1979,27.837942,22.122042,2.4903784,21.162392,21.162392,2134.548765,28.60130557,22.24137814,1.596743758,4.585184,1979,7,24,0,205,,0,0,0,0,0
7/25/1979,28.879343,22.577335,9.380403,21.910739,21.910739,2156.459504,28.47149,22.18213857,2.929980393,9.380403,1979,7,25,0,206,,0,0,0,0,0
7/26/1979,28.855381,24.039635,2.8255367,22.629908,22.629908,2179.089412,28.32244157,22.35383057,3.313333841,9.380403,1979,7,26,0,207,,0,0,0,0,0
7/27/1979,30.980453,23.21069,0.34645933,23.2779715,23.2779715,2202.367383,28.67126314,22.59012443,3.110288289,9.380403,1979,7,27,0,208,,0,0,0,0,0
7/28/1979,31.425047,21.647795,5.2922487,22.718821,22.718821,2225.086204,29.40642857,22.482598,3.575355874,9.380403,1979,7,28,0,209,,0,0,0,0,0
7/29/1979,29.38394,22.549442,10.686392,22.149091,22.149091,2247.235295,29.61803371,22.75400743,5.086657447,10.686392,1979,7,29,0,210,,0,0,0,0,0
7/30/1979,26.391575,21.513517,6.0851607,20.134946,20.134946,2267.370241,29.10766871,22.52292229,5.300939833,10.686392,1979,7,30,0,211,,0,0,0,0,0
7/31/1979,28.115488,23.104858,3.2504077,21.792573,21.792573,2289.162814,29.14731814,22.66332457,5.409515447,10.686392,1979,7,31,0,212,,0,0,0,0,0
8/1/1979,32.48282,24.283144,0.10928656,24.565382,24.565382,2313.728196,29.66210057,22.90701157,4.085070241,10.686392,1979,8,1,0,213,,0,0,0,0,0
8/2/1979,32.17321,25.808212,7.40241,25.173111,25.173111,2338.901307,30.13607614,23.15966543,4.738909284,10.686392,1979,8,2,0,214,,0,0,0,0,0
8/3/1979,30.110624,23.477976,9.385684,22.9767,22.9767,2361.878007,30.01181486,23.19784914,6.030227094,10.686392,1979,8,3,0,215,,0,0,0,0,0
8/4/1979,31.174381,23.009117,0.77649415,23.274149,23.274149,2385.152156,29.97600543,23.39232371,5.385119301,10.686392,1979,8,4,0,216,,0,0,0,0,0
8/5/1979,32.01453,22.143002,0.93757355,23.261166,23.261166,2408.413322,30.351804,23.33426086,3.992430951,9.385684,1979,8,5,0,217,,0,0,0,0,0
8/6/1979,31.078762,22.551651,0.25405967,22.9976065,22.9976065,2431.410929,31.02140214,23.48256571,3.159416519,9.385684,1979,8,6,0,218,,0,0,0,0,0
8/7/1979,29.59158,21.495903,0,21.7261415,21.7261415,2453.13707,31.23227243,23.252715,2.695072561,9.385684,1979,8,7,0,219,,0,0,0,0,0
8/8/1979,33.023064,22.459455,2.6274219,23.9236595,23.9236595,2477.06073,31.30945014,22.992188,3.054806181,9.385684,1979,8,8,0,220,,0,0,0,0,0
8/9/1979,30.712711,22.099506,3.9434724,22.5885085,22.5885085,2499.649238,31.10080743,22.46237286,2.560672239,9.385684,1979,8,9,0,221,,0,0,0,0,0
8/10/1979,31.967068,22.007868,0.8464323,23.169868,23.169868,2522.819106,31.36601371,22.25235743,1.340779139,3.9434724,1979,8,10,0,222,,0,0,0,0,0
8/11/1979,32.715088,21.714338,12.180431,23.397113,23.397113,2546.216219,31.58611471,22.067389,2.969912974,12.180431,1979,8,11,0,223,,0,0,0,0,0
8/12/1979,25.143017,16.914991,32.10894,17.211404,17.211404,2563.427623,30.60447,21.32053029,7.422965324,32.10894,1979,8,12,0,224,,0,0,0,0,0
8/13/1979,24.297068,13.594166,1.6255376,15.128017,15.128017,2578.55564,29.63565657,20.04088957,7.618890743,32.10894,1979,8,13,0,225,,0,0,0,0,0
8/14/1979,28.074646,15.046185,0.03331276,17.7428155,17.7428155,2596.298456,29.41895171,19.11950129,7.623649709,32.10894,1979,8,14,0,226,,0,0,0,0,0
8/15/1979,27.213053,17.434893,0,18.506373,18.506373,2614.804829,28.58895014,18.40170671,7.248303723,32.10894,1979,8,15,0,227,,0,0,0,0,0
8/16/1979,22.512226,13.257048,0,14.067037,14.067037,2628.871866,27.41745229,17.13849843,6.684950523,32.10894,1979,8,16,0,228,,0,0,0,0,0
8/17/1979,23.73299,12.129002,0,14.113396,14.113396,2642.985262,26.24115543,15.72723186,6.564031623,32.10894,1979,8,17,0,229,,0,0,0,0,0
8/18/1979,20.695406,18.779118,4.1400657,15.919662,15.919662,2658.904924,24.524058,15.30791471,5.415408009,32.10894,1979,8,18,0,230,,0,0,0,0,0
8/19/1979,26.936392,19.361553,2.682317,19.3313725,19.3313725,2678.236296,24.78025443,15.65742357,1.211604723,4.1400657,1979,8,19,0,231,,0,0,0,0,0
8/20/1979,27.87188,19.364962,4.3799105,19.800821,19.800821,2698.037117,25.29094186,16.481823,1.605086566,4.3799105,1979,8,20,0,232,,0,0,0,0,0
8/21/1979,24.625877,21.76798,14.416138,19.3793285,19.3793285,2717.416446,24.79826057,17.44207943,3.659775886,14.416138,1979,8,21,0,233,,0,0,0,0,0
8/22/1979,24.387888,16.858454,2.907265,16.805571,16.805571,2734.222017,24.39466557,17.359731,4.075099457,14.416138,1979,8,22,0,234,,0,0,0,0,0
8/23/1979,25.969397,21.109472,3.6025593,19.7218345,19.7218345,2753.943851,24.88854714,18.48150586,4.589750786,14.416138,1979,8,23,0,235,,0,0,0,0,0
8/24/1979,29.422901,23.32635,2.1383052,22.5570255,22.5570255,2776.500877,25.70139157,20.081127,4.895222957,14.416138,1979,8,24,0,236,,0,0,0,0,0
8/25/1979,30.859142,22.989403,15.85789,23.1066725,23.1066725,2799.607549,27.15335386,20.68259629,6.569197857,15.85789,1979,8,25,0,237,,0,0,0,0,0
8/26/1979,29.204056,22.461138,4.985875,22.014997,22.014997,2821.622546,27.47730586,21.12539414,6.898277571,15.85789,1979,8,26,0,238,,0,0,0,0,0
8/27/1979,31.098455,23.029753,10.474438,23.246504,23.246504,2844.86905,27.93824514,21.64893571,7.768924357,15.85789,1979,8,27,0,239,,0,0,0,0,0
8/28/1979,28.306915,22.318567,5.1934013,21.495141,21.495141,2866.364191,28.46410771,21.727591,6.451390543,15.85789,1979,8,28,0,240,,0,0,0,0,0
8/29/1979,28.817593,22.672615,0.9086798,21.927504,21.927504,2888.291695,29.09692271,22.55818543,6.165878371,15.85789,1979,8,29,0,241,,0,0,0,0,0
8/30/1979,30.433414,24.27279,0.7201027,23.535502,23.535502,2911.827197,29.73463943,23.010088,5.754098857,15.85789,1979,8,30,0,242,,0,0,0,0,0
8/31/1979,30.141487,22.299728,0.093033955,22.4030075,22.4030075,2934.230205,29.83729457,22.86342771,5.461917251,15.85789,1979,8,31,0,243,,0,0,0,0,0
9/1/1979,29.04792,21.470816,0,21.441768,21.441768,2955.671973,29.57854857,22.64648671,3.196504394,10.474438,1979,9,1,0,244,,0,0,0,0,0
9/2/1979,29.158915,21.902613,1.0645382,21.713164,21.713164,2977.385137,29.57209986,22.56669743,2.636313422,10.474438,1979,9,2,0,245,,0,0,0,0,0
9/3/1979,28.431028,22.397993,8.375025,21.5969105,21.5969105,2998.982047,29.19103886,22.476446,2.336397279,8.375025,1979,9,3,0,246,,0,0,0,0,0
9/4/1979,28.715897,22.463606,2.6593015,21.7721515,21.7721515,3020.754199,29.24946486,22.49716586,1.974383022,8.375025,1979,9,4,0,247,,0,0,0,0,0
9/5/1979,26.258755,22.88246,58.477905,20.7530075,20.7530075,3041.507206,28.88391657,22.52714371,10.19855805,58.477905,1979,9,5,0,248,,0,0,0,0,0
9/6/1979,29.407368,25.258978,36.52726,23.515573,23.515573,3065.022779,28.73733857,22.66802771,15.31386624,58.477905,1979,9,6,0,249,,0,0,0,0,0
9/7/1979,29.03557,19.226679,0.67452306,20.3135245,20.3135245,3085.336304,28.57935043,22.22902071,15.39693611,58.477905,1979,9,7,0,250,,0,0,0,0,0
9/8/1979,22.625988,16.17208,0.23632559,15.581434,15.581434,3100.917738,27.66193157,21.47205843,15.43069691,58.477905,1979,9,8,0,251,,0,0,0,0,0
9/9/1979,21.91198,12.435341,0,13.3560605,13.3560605,3114.273798,26.62665514,20.119591,15.27862002,58.477905,1979,9,9,0,252,,0,0,0,0,0
9/10/1979,23.738935,12.174496,0.34498566,14.1391155,14.1391155,3128.412914,25.95635614,18.65909143,14.13147154,58.477905,1979,9,10,0,253,,0,0,0,0,0
9/11/1979,26.760983,16.188644,0,17.6572135,17.6572135,3146.070127,25.67708271,17.76266829,13.75157133,58.477905,1979,9,11,0,254,,0,0,0,0,0
9/12/1979,25.041306,18.460829,4.4800453,17.9334675,17.9334675,3164.003595,25.50316143,17.13100671,6.037591373,36.52726,1979,9,12,0,255,,0,0,0,0,0
9/13/1979,25.071003,17.59334,1.2871364,17.5145715,17.5145715,3181.518166,24.88368071,16.03591557,1.003288001,4.4800453,1979,9,13,0,256,,0,0,0,0,0
9/14/1979,28.373957,23.261822,4.218715,22.0002895,22.0002895,3203.518456,24.78916457,16.61236457,1.509601136,4.4800453,1979,9,14,0,257,,0,0,0,0,0
9/15/1979,22.361145,14.127831,0.9488494,14.426888,14.426888,3217.945344,24.75132986,16.320329,1.611390251,4.4800453,1979,9,15,0,258,,0,0,0,0,0
9/16/1979,22.200115,11.821747,0,13.193331,13.193331,3231.138675,24.792492,16.23267271,1.611390251,4.4800453,1979,9,16,0,259,,0,0,0,0,0
9/17/1979,20.661514,11.128854,0,12.077584,12.077584,3243.216259,24.35286043,16.08329529,1.562106586,4.4800453,1979,9,17,0,260,,0,0,0,0,0
9/18/1979,25.107391,12.50379,0,14.9879905,14.9879905,3258.204249,24.116633,15.55688757,1.562106586,4.4800453,1979,9,18,0,261,,0,0,0,0,0
9/19/1979,23.948324,17.268768,0.04282264,16.790946,16.790946,3274.995195,23.96049271,15.38659314,0.928217634,4.218715,1979,9,19,0,262,,0,0,0,0,0
9/20/1979,18.592916,11.138219,0,11.0479675,11.0479675,3286.043163,23.03505171,14.464433,0.744341006,4.218715,1979,9,20,0,263,,0,0,0,0,0
9/21/1979,20.025772,16.093626,31.081295,14.242099,14.242099,3300.285262,21.84245386,13.440405,4.581852434,31.081295,1979,9,21,0,264,,0,0,0,0,0
9/22/1979,21.625563,20.259287,43.74614,17.124825,17.124825,3317.410087,21.73737071,14.31632729,10.69575109,43.74614,1979,9,22,0,265,,0,0,0,0,0
9/23/1979,19.95812,14.725419,3.9375153,13.5241695,13.5241695,3330.934256,21.41708571,14.73113757,11.25825328,43.74614,1979,9,23,0,266,,0,0,0,0,0
9/24/1979,19.368313,10.711341,0,11.222227,11.222227,3342.156483,21.23234271,14.67149286,11.25825328,43.74614,1979,9,24,0,267,,0,0,0,0,0
9/25/1979,19.615751,14.125751,0.028765392,13.053151,13.053151,3355.209634,20.44782271,14.90320157,11.26236262,43.74614,1979,9,25,0,268,,0,0,0,0,0
9/26/1979,23.516188,14.223674,0,15.052331,15.052331,3370.261965,20.386089,14.46818814,11.2562451,43.74614,1979,9,26,0,269,,0,0,0,0,0
9/27/1979,23.295065,14.535604,0,15.0977345,15.0977345,3385.3597,21.05782457,14.95352886,11.2562451,43.74614,1979,9,27,0,270,,0,0,0,0,0
9/28/1979,21.714455,16.172949,2.5791965,15.126102,15.126102,3400.485802,21.299065,14.96486071,7.184516742,43.74614,1979,9,28,0,271,,0,0,0,0,0
9/29/1979,25.330593,19.198977,3.1929235,18.447185,18.447185,3418.932987,21.828355,14.81338786,1.391200099,3.9375153,1979,9,29,0,272,,0,0,0,0,0
9/30/1979,23.655668,20.148987,18.45409,18.0847275,18.0847275,3437.017714,22.35657614,15.58818329,3.464996485,18.45409,1979,9,30,0,273,,0,0,0,0,0
10/1/1979,20.23403,18.328186,51.151974,15.463508,15.463508,3452.481222,22.48025,16.676304,10.77242134,51.151974,1979,10,1,0,274,,0,0,0,0,0
10/2/1979,21.203836,17.23687,9.699747,15.402753,15.402753,3467.883975,22.70711929,17.12074957,12.15399014,51.151974,1979,10,2,0,275,,0,0,0,0,0
10/3/1979,21.54789,15.557107,9.960864,14.7348985,14.7348985,3482.618874,22.42593386,17.31124,13.57697071,51.151974,1979,10,3,0,276,,0,0,0,0,0
10/4/1979,22.452753,12.39731,0,13.6074315,13.6074315,3496.226305,22.30560357,17.00576943,13.57697071,51.151974,1979,10,4,0,277,,0,0,0,0,0
10/5/1979,18.663282,15.216851,16.95771,13.1224665,13.1224665,3509.348772,21.86972171,16.869184,15.63104407,51.151974,1979,10,5,0,278,,0,0,0,0,0
10/6/1979,17.568283,6.148914,6.7067184,8.0409985,8.0409985,3517.38977,20.76082029,15.00488929,16.13301477,51.151974,1979,10,6,0,279,,0,0,0,0,0
10/7/1979,17.589346,11.576835,2.5783248,10.7654905,10.7654905,3528.155261,19.89420286,13.78029614,13.86504831,51.151974,1979,10,7,0,280,,0,0,0,0,0
10/8/1979,18.51994,6.3217535,0.23274323,8.60324675,8.60324675,3536.758508,19.64933286,12.0650915,6.59087249,16.95771,1979,10,8,0,281,,0,0,0,0,0
10/9/1979,20.565119,13.506957,9.669355,13.218438,13.218438,3549.976946,19.55808757,11.53224679,6.586530776,16.95771,1979,10,9,0,282,,0,0,0,0,0
10/10/1979,8.329521,2.3844337,34.596462,1.53937735,3.8176,3553.794546,17.66974914,9.650436314,10.10590192,34.596462,1979,10,10,0,283,,0,0,0,0,0
10/11/1979,9.156132,3.695295,4.8696566,2.6081135,3.8176,3557.612146,15.77023186,8.407291314,10.80156715,34.596462,1979,10,11,0,284,,0,0,0,0,0
10/12/1979,14.72763,9.099429,2.8912706,8.0959295,8.0959295,3565.708075,15.20799586,7.533373886,8.792075804,34.596462,1979,10,12,0,285,,0,0,0,0,0
10/13/1979,13.424434,9.760752,4.501293,7.774993,7.774993,3573.483068,14.61601743,8.049350743,8.477015033,34.596462,1979,10,13,0,286,,0,0,0,0,0
10/14/1979,13.23285,3.4012215,0.20324978,4.49943575,3.8176,3577.300668,13.99366086,6.881405957,8.137718601,34.596462,1979,10,14,0,287,,0,0,0,0,0
10/15/1979,14.306752,1.3591028,0,4.0153274,3.8176,3581.118268,13.39177686,6.172455857,8.104469569,34.596462,1979,10,15,0,288,,0,0,0,0,0
10/16/1979,17.8978,7.3280306,0,8.7953153,8.7953153,3589.913584,13.01073129,5.289752086,6.72313314,34.596462,1979,10,16,0,289,,0,0,0,0,0
10/17/1979,20.223682,8.367946,0,10.478214,10.478214,3600.391798,14.70989714,6.144539557,1.780781426,4.8696566,1979,10,17,0,290,,0,0,0,0,0
10/18/1979,21.962034,11.118854,0,12.722844,12.722844,3613.114642,16.53931171,7.205047986,1.085116197,4.501293,1979,10,18,0,291,,0,0,0,0,0
10/19/1979,23.321686,10.087577,0,12.8870315,12.8870315,3626.001673,17.767034,7.346211986,0.67207754,4.501293,1979,10,19,0,292,,0,0,0,0,0
10/20/1979,25.095499,12.8045845,0,15.13244175,15.13244175,3641.134115,19.434329,7.7810452,0.029035683,0.20324978,1979,10,20,0,293,,0,0,0,0,0
10/21/1979,28.277414,17.032877,0,18.8375455,18.8375455,3659.97166,21.58355243,9.728424557,0,0,1979,10,21,0,294,,0,0,0,0,0
10/22/1979,27.121431,15.32177,0,17.4040005,17.4040005,3677.375661,23.41422086,11.7230913,0,0,1979,10,22,0,295,,0,0,0,0,0
10/23/1979,25.094187,16.653637,5.832713,17.056312,17.056312,3694.431973,24.44227614,13.05532079,0.833244714,5.832713,1979,10,23,0,296,,0,0,0,0,0
10/24/1979,11.905095,6.0310197,3.517199,5.15045735,5.15045735,3699.58243,23.25390657,12.72147417,1.335701714,5.832713,1979,10,24,0,297,,0,0,0,0,0
10/25/1979,11.872304,4.588269,0,4.4126865,4.4126865,3703.995117,21.81251657,11.78853346,1.335701714,5.832713,1979,10,25,0,298,,0,0,0,0,0
10/26/1979,11.346461,2.9530098,0,3.3321354,3.8176,3707.812717,20.10177014,10.76930957,1.335701714,5.832713,1979,10,26,0,299,,0,0,0,0,0
10/27/1979,10.159474,-0.38908538,0,1.06759431,3.8176,3711.630317,17.96805229,8.884499589,1.335701714,5.832713,1979,10,27,0,300,,0,0,0,0,0
10/28/1979,11.245946,1.6747401,0.5183279,2.64274305,3.8176,3715.447917,15.53498543,6.690480031,1.409748557,5.832713,1979,10,28,0,301,,0,0,0,0,0
10/29/1979,16.99052,6.8708334,0.0299754,8.1130767,8.1130767,3723.560993,14.08771243,5.483203374,1.414030757,5.832713,1979,10,29,0,302,,0,0,0,0,0
10/30/1979,17.441505,6.6003885,0,8.20334675,8.20334675,3731.76434,12.99447214,4.047025017,0.580786043,3.517199,1979,10,30,0,303,,0,0,0,0,0
10/31/1979,15.540342,5.6617284,0,6.7834352,6.7834352,3738.547775,13.51379314,3.994269117,0.078329043,0.5183279,1979,10,31,0,304,,0,0,0,0,0
11/1/1979,19.345568,4.171936,0,7.941152,7.941152,3746.488927,14.58140229,3.934792974,0.078329043,0.5183279,1979,11,1,0,305,,0,0,0,0,0
11/2/1979,21.520494,10.022099,5.954733,11.9536965,11.9536965,3758.442624,16.03483557,4.94466286,0.929005186,5.954733,1979,11,2,0,306,,0,0,0,0,0
11/3/1979,14.320036,8.252328,8.506825,7.468582,7.468582,3765.911206,16.62920157,6.179150486,2.1442659,8.506825,1979,11,3,0,307,,0,0,0,0,0
11/4/1979,14.534815,0.82228136,0,3.86094818,3.8176,3769.728806,17.09904,6.057370666,2.070219057,8.506825,1979,11,4,0,308,,0,0,0,0,0
11/5/1979,13.317574,0.9796584,0,3.3310162,3.8176,3773.546406,16.57433343,5.215774237,2.065936857,8.506825,1979,11,5,0,309,,0,0,0,0,0
11/6/1979,14.524712,1.2263172,0,4.0579146,3.8176,3777.364006,16.15764871,4.448049766,2.065936857,8.506825,1979,11,6,0,310,,0,0,0,0,0
11/7/1979,14.155916,4.6462893,0,5.58350265,5.58350265,3782.947508,15.95987357,4.302987037,2.065936857,8.506825,1979,11,7,0,311,,0,0,0,0,0
11/8/1979,11.598549,3.0052412,0.093781345,3.4842951,3.8176,3786.765108,14.85315657,4.136316351,2.079334192,8.506825,1979,11,8,0,312,,0,0,0,0,0
11/9/1979,16.930304,7.9544616,0.5743392,8.6247828,8.6247828,3795.389891,14.19741514,3.84093958,1.310706506,8.506825,1979,11,9,0,313,,0,0,0,0,0
11/10/1979,17.597544,14.592691,10.958257,12.2775175,12.2775175,3807.667409,14.66563057,4.746705723,1.660911078,10.958257,1979,11,10,0,314,,0,0,0,0,0
11/11/1979,13.475846,10.285981,10.564736,8.0633135,8.0633135,3815.730722,14.51434929,6.098662814,3.170159078,10.958257,1979,11,11,0,315,,0,0,0,0,0
11/12/1979,10.250149,7.4767704,4.2366023,5.0458597,5.0458597,3820.776582,14.07614571,7.026821671,3.775387978,10.958257,1979,11,12,0,316,,0,0,0,0,0
11/13/1979,10.310673,8.721588,2.8672445,5.6985305,5.6985305,3826.475112,13.47414014,8.097574643,4.184994335,10.958257,1979,11,13,0,317,,0,0,0,0,0
11/14/1979,9.989148,6.893609,0.8881097,4.6237785,4.6237785,3831.098891,12.87888757,8.418620314,4.311867149,10.958257,1979,11,14,0,318,,0,0,0,0,0
