Date,Tmax,Tmin,precip,GDD_Formula,GDD,AGDD,Tmax_7days_Avg,Tmin_7days_Avg,Prcp_7days_Avg,Prcp_7days_Max,Year,Month,Day,Peak,DOY
7/7/1979,21.163992,8.719166,0.022184975,10.441579,10.441579,1119.134415,16.74023471,7.597370471,0.488988774,2.0866752,1979,7,7,0,188
7/8/1979,16.950274,12.302878,0,10.126576,10.126576,1129.260991,16.95075871,7.915640757,0.488988774,2.0866752,1979,7,8,0,189
7/9/1979,21.7885,8.931719,0.17519233,10.8601095,10.8601095,1140.1211,18.08405643,7.9678979,0.484005158,2.0866752,1979,7,9,0,190
7/10/1979,20.013168,12.941041,0.9100774,11.9771045,11.9771045,1152.098205,19.41518086,9.027439043,0.315919758,0.9100774,1979,7,10,0,191
7/11/1979,23.16043,8.11531,0,11.13787,11.13787,1163.236075,20.48460886,9.352543043,0.248643272,0.9100774,1979,7,11,0,192
7/12/1979,20.279272,14.087172,0.5215271,12.683222,12.683222,1175.919297,20.62516143,10.3803199,0.323147144,0.9100774,1979,7,12,0,193
7/13/1979,19.747877,13.311588,22.38637,12.0297325,12.0297325,1187.949029,20.443359,11.20126771,3.430764544,22.38637,1979,7,13,0,194
7/14/1979,17.870111,12.023703,3.4050167,10.446907,10.446907,1198.395936,19.97280457,11.67334443,3.914026219,22.38637,1979,7,14,0,195
7/15/1979,20.305157,9.183447,0,10.244302,10.244302,1208.640238,20.45207357,11.22771143,3.914026219,22.38637,1979,7,15,0,196
7/16/1979,19.256187,10.716912,0,10.4865495,10.4865495,1219.126788,20.09031457,11.482739,3.888998743,22.38637,1979,7,16,0,197
7/17/1979,19.155724,11.651978,0.06885274,10.903851,10.903851,1230.030639,19.96782257,11.29858714,3.768823791,22.38637,1979,7,17,0,198
7/18/1979,24.23123,9.799288,0,12.515259,12.515259,1242.545898,20.120794,11.53915543,3.768823791,22.38637,1979,7,18,0,199
7/19/1979,24.193012,13.8925705,0,14.54279125,14.54279125,1257.088689,20.67989971,11.51135521,3.69431992,22.38637,1979,7,19,0,200
7/20/1979,21.381992,13.807957,0.10042747,13.0949745,13.0949745,1270.183664,20.91334471,11.58226507,0.510613844,3.4050167,1979,7,20,0,201
7/21/1979,19.757057,11.666223,0.4755744,11.21164,11.21164,1281.395304,21.18290843,11.5311965,0.092122087,0.4755744,1979,7,21,0,202
7/22/1979,16.676447,11.680214,0,9.6783305,9.6783305,1291.073634,20.66452129,11.8878775,0.092122087,0.4755744,1979,7,22,0,203
7/23/1979,17.605911,6.086048,0,7.3459795,7.3459795,1298.419614,20.42876757,11.2263255,0.092122087,0.4755744,1979,7,23,0,204
7/24/1979,18.688395,8.658494,0,9.1734445,9.1734445,1307.593058,20.36200629,10.79868493,0.082285981,0.4755744,1979,7,24,0,205
7/25/1979,22.306433,7.7851977,0,10.54581535,10.54581535,1318.138873,20.08703529,10.51095774,0.082285981,0.4755744,1979,7,25,0,206
7/26/1979,24.523228,10.074622,0,12.798925,12.798925,1330.937798,20.134209,9.965536529,0.082285981,0.4755744,1979,7,26,0,207
7/27/1979,25.469584,11.363745,0,13.9166645,13.9166645,1344.854463,20.71815071,9.616363386,0.0679392,0.4755744,1979,7,27,0,208
7/28/1979,26.395052,11.743409,0,14.5692305,14.5692305,1359.423693,21.66643571,9.627389957,0,0,1979,7,28,0,209
7/29/1979,27.550896,14.450633,0.3760176,16.5007645,16.5007645,1375.924458,23.21992843,10.0231641,0.0537168,0.3760176,1979,7,29,0,210
7/30/1979,23.36426,14.841297,5.207719,14.6027785,14.6027785,1390.527236,24.04254971,11.27391396,0.797676657,5.207719,1979,7,30,0,211
7/31/1979,22.515146,14.751313,9.447648,14.1332295,14.1332295,1404.660466,24.58922843,12.14431667,2.147340657,9.447648,1979,7,31,0,212
8/1/1979,24.705395,16.478893,2.5595002,16.092144,16.092144,1420.75261,24.93193729,13.38627314,2.512983543,9.447648,1979,8,1,0,213
8/2/1979,24.607727,14.052279,0.60411817,14.830003,14.830003,1435.582613,24.94400857,13.95450986,2.599286139,9.447648,1979,8,2,0,214
8/3/1979,20.338148,14.296937,2.4012678,12.8175425,12.8175425,1448.400155,24.21094629,14.37353729,2.942324396,9.447648,1979,8,3,0,215
8/4/1979,20.665468,11.507581,3.0658424,11.5865245,11.5865245,1459.98668,23.39243429,14.33984757,3.380301881,9.447648,1979,8,4,0,216
8/5/1979,23.473286,8.630594,0,11.55194,11.55194,1471.53862,22.80991857,13.50841343,3.326585081,9.447648,1979,8,5,0,217
8/6/1979,25.610693,11.44856,0.25346977,14.0296265,14.0296265,1485.568246,23.13083757,13.02373671,2.618835191,9.447648,1979,8,6,0,218
8/7/1979,24.536701,12.600646,0.037844267,14.0686735,14.0686735,1499.63692,23.41963114,12.71649857,1.274577515,3.0658424,1979,8,7,0,219
8/8/1979,21.042404,13.435366,2.0150175,12.738885,12.738885,1512.375805,22.89634671,12.281709,1.196794272,3.0658424,1979,8,8,0,220
8/9/1979,18.739513,10.12978,4.800108,9.9346465,9.9346465,1522.310451,22.05803043,11.721352,1.796221391,4.800108,1979,8,9,0,221
8/10/1979,13.474942,10.052844,3.9584374,7.263893,7.263893,1529.574344,21.07757243,11.115053,2.018674191,4.800108,1979,8,10,0,222
8/11/1979,12.755679,7.2727537,4.2293153,5.51421635,5.51421635,1535.088561,19.94760257,10.51007767,2.184884605,4.800108,1979,8,11,0,223
8/12/1979,19.390717,10.358913,2.184379,10.374815,10.374815,1545.463376,19.36437843,10.75698039,2.496938748,4.800108,1979,8,12,0,224
8/13/1979,21.839571,8.493087,0,10.666329,10.666329,1556.129705,18.82564671,10.33476996,2.460728781,4.800108,1979,8,13,0,225
8/14/1979,25.4177,10.478646,0,13.448173,13.448173,1569.577878,18.95150371,10.0316271,2.455322457,4.800108,1979,8,14,0,226
8/15/1979,22.082945,13.151181,0.109940425,13.117063,13.117063,1582.694941,19.10015243,9.991029243,2.183168589,4.800108,1979,8,15,0,227
8/16/1979,13.578916,13.048118,22.085264,8.813517,8.813517,1591.508458,18.36292429,10.40793467,4.652476589,22.085264,1979,8,16,0,228
8/17/1979,18.294943,8.361579,0.76827884,8.828261,8.828261,1600.336719,19.05149586,10.16632539,4.196739652,22.085264,1979,8,17,0,229
8/18/1979,12.046099,10.721915,9.047342,6.884007,6.884007,1607.220726,18.95012729,10.65906271,4.885029181,22.085264,1979,8,18,0,230
8/19/1979,16.702028,9.957995,1.0329845,8.8300115,8.8300115,1616.050737,18.56602886,10.60178871,4.720544252,22.085264,1979,8,19,0,231
8/20/1979,15.735827,10.251248,6.047463,8.4935375,8.4935375,1624.544275,17.69406543,10.85295457,5.584467538,22.085264,1979,8,20,0,232
8/21/1979,18.669481,8.731433,0,9.200457,9.200457,1633.744732,16.73003414,10.60335271,5.584467538,22.085264,1979,8,21,0,233
8/22/1979,19.346987,11.576964,0,10.9619755,10.9619755,1644.706707,16.339183,10.37846457,5.568761763,22.085264,1979,8,22,0,234
8/23/1979,16.32793,12.15182,10.48621,9.739875,9.739875,1654.446582,16.73189929,10.250422,3.911754049,10.48621,1979,8,23,0,235
8/24/1979,14.245194,8.182946,2.7925255,6.71407,6.71407,1661.160652,16.15336371,10.224903,4.200932143,10.48621,1979,8,24,0,236
8/25/1979,13.417283,5.95437,1.477681,5.1858265,5.1858265,1666.346479,16.34924714,9.543825143,3.119552,10.48621,1979,8,25,0,237
8/26/1979,12.04024,7.9771414,16.849659,5.5086907,5.5086907,1671.855169,15.68327743,9.260846057,5.379076929,16.849659,1979,8,26,0,238
8/27/1979,13.608497,7.127701,0.48124343,5.868099,5.868099,1677.723268,15.37937314,8.814625057,4.583902704,16.849659,1979,8,27,0,239
8/28/1979,14.871041,5.87417,0.49200886,5.8726055,5.8726055,1683.595874,14.83673886,8.406444629,4.654189684,16.849659,1979,8,28,0,240
8/29/1979,17.590038,3.6884146,0,6.1392263,4.5,1688.095874,14.58574614,7.279509,4.654189684,16.849659,1979,8,29,0,241
8/30/1979,20.10874,6.5074577,0,8.80809885,8.80809885,1696.903973,15.12586186,6.473171529,3.156159684,16.849659,1979,8,30,0,242
8/31/1979,22.419693,8.621031,0,11.020362,11.020362,1707.924335,16.29364743,6.5357551,2.75722747,16.849659,1979,8,31,0,243
9/1/1979,23.55952,9.43854,0,11.99903,11.99903,1719.923365,17.74253843,7.033493671,2.546130184,16.849659,1979,9,1,0,244
9/2/1979,22.388,10.8889265,0,12.13846325,12.13846325,1732.061828,19.22078986,7.449462971,0.139036041,0.49200886,1979,9,2,0,245
9/3/1979,18.10955,13.113158,6.564412,11.111354,11.111354,1743.173182,19.86379743,8.304528257,1.008060123,6.564412,1979,9,3,0,246
9/4/1979,16.499136,10.708278,0.17434193,9.103707,9.103707,1752.276889,20.09638243,8.995115114,0.962679133,6.564412,1979,9,4,0,247
9/5/1979,19.089272,7.116567,0,8.6029195,8.6029195,1760.879809,20.31055871,9.484851171,0.962679133,6.564412,1979,9,5,0,248
9/6/1979,22.235197,8.007307,0,10.621252,10.621252,1771.501061,20.61433829,9.699115357,0.962679133,6.564412,1979,9,6,0,249
9/7/1979,22.76924,10.942734,0,12.355987,12.355987,1783.857048,20.66427357,10.03078721,0.962679133,6.564412,1979,9,7,0,250
9/8/1979,23.343563,11.240892,0,12.7922275,12.7922275,1796.649275,20.63342257,10.28826607,0.962679133,6.564412,1979,9,8,0,251
9/9/1979,21.842049,11.664792,0,12.2534205,12.2534205,1808.902696,20.55542957,10.399104,0.962679133,6.564412,1979,9,9,0,252
9/10/1979,17.48217,12.354967,2.0120416,10.4185685,10.4185685,1819.321264,20.46580386,10.290791,0.312340504,2.0120416,1979,9,10,0,253
9/11/1979,19.052723,11.832343,0.022133324,10.942533,10.942533,1830.263797,20.830602,10.45137171,0.290596418,2.0120416,1979,9,11,0,254
9/12/1979,20.38187,11.366859,0,11.3743645,11.3743645,1841.638162,21.01525886,11.05855629,0.290596418,2.0120416,1979,9,12,0,255
9/13/1979,22.545645,10.366065,0.0295682,11.955855,11.955855,1853.594017,21.05960857,11.39552171,0.294820446,2.0120416,1979,9,13,0,256
9/14/1979,18.90538,11.745384,1.4520247,10.825382,10.825382,1864.419399,20.50762857,11.510186,0.502252546,2.0120416,1979,9,14,0,257
9/15/1979,13.943826,9.58714,0.11749923,7.265483,7.265483,1871.684882,19.164809,11.27393571,0.519038151,2.0120416,1979,9,15,0,258
9/16/1979,15.258954,3.9127307,0,5.08584235,4.5,1876.184882,18.22436686,10.16649839,0.519038151,2.0120416,1979,9,16,0,259
9/17/1979,20.48015,4.8891788,0,8.1846644,8.1846644,1884.369546,18.65264971,9.099957214,0.231603636,1.4520247,1979,9,17,0,260
9/18/1979,21.043623,8.863549,0,10.453586,10.453586,1894.823132,18.937064,8.675843786,0.228441733,1.4520247,1979,9,18,0,261
9/19/1979,21.683176,9.107261,0,10.8952185,10.8952185,1905.71835,19.12296486,8.353044071,0.228441733,1.4520247,1979,9,19,0,262
9/20/1979,17.58009,11.513464,2.1037636,10.046777,10.046777,1915.765127,18.41359986,8.516958214,0.524755361,2.1037636,1979,9,20,0,263
9/21/1979,10.3592615,9.946292,7.818063,5.65277675,5.65277675,1921.417904,17.19272579,8.259945071,1.434189404,7.818063,1979,9,21,0,264
9/22/1979,6.908934,4.943957,7.485369,1.4264455,1.4264455,1922.84435,16.18774121,7.596633214,2.486742229,7.818063,1979,9,22,0,265
9/23/1979,6.801461,5.1496377,1.251031,1.47554935,1.47554935,1924.319899,14.97952793,7.773334214,2.665460943,7.818063,1979,9,23,0,266
9/24/1979,7.369707,5.420324,4.9275103,1.8950155,1.8950155,1926.214915,13.1066075,7.8492121,3.369390986,7.818063,1979,9,24,0,267
9/25/1979,10.538023,2.8712656,0.27527207,2.2046443,4.5,1930.714915,11.6058075,6.993171614,3.408715567,7.818063,1979,9,25,0,268
9/26/1979,14.373471,2.4957857,0,3.93462835,4.5,1935.214915,10.56156393,6.048675143,3.408715567,7.818063,1979,9,26,0,269
9/27/1979,16.607855,3.2097678,0,5.4088114,4.5,1939.714915,10.42267321,4.862432829,3.10817791,7.818063,1979,9,27,0,270
9/28/1979,14.86118,4.86125,0,5.361215,5.361215,1945.07613,11.06580443,4.135998257,1.991311767,7.485369,1979,9,28,0,271
9/29/1979,12.688817,8.65413,0,6.1714735,6.1714735,1951.247603,11.891502,4.666022971,0.921973339,4.9275103,1979,9,29,0,272
9/30/1979,14.094801,8.275927,0,6.685364,6.685364,1957.932967,12.93340771,5.112635729,0.743254624,4.9275103,1979,9,30,0,273
10/1/1979,14.723844,4.8492956,0,5.2865698,5.2865698,1963.219537,13.98399871,5.031060243,0.039324581,0.27527207,1979,10,1,0,274
10/2/1979,14.212225,5.004854,0,5.1085395,5.1085395,1968.328076,14.50888471,5.335858586,0,0,1979,10,2,0,275
10/3/1979,16.790329,7.0644913,0,7.42741015,7.42741015,1975.755487,14.85415014,5.988530814,0,0,1979,10,3,0,276
10/4/1979,18.384392,7.3093133,0,8.34685265,8.34685265,1984.102339,15.10794114,6.574180171,0,0,1979,10,4,0,277
10/5/1979,12.384198,9.728108,1.5936979,6.556153,6.556153,1990.658492,14.75408657,7.2694456,0.227671129,1.5936979,1979,10,5,0,278
10/6/1979,13.091855,8.92416,1.5680729,6.5080075,6.5080075,1997.1665,14.81166343,7.308021314,0.451681543,1.5936979,1979,10,6,0,279
10/7/1979,14.488901,7.697284,0.09137412,6.5930925,6.5930925,2003.759592,14.86796343,7.225358029,0.464734989,1.5936979,1979,10,7,0,280
10/8/1979,17.603186,7.9034004,0,8.2532932,8.2532932,2012.012885,15.279298,7.661658714,0.464734989,1.5936979,1979,10,8,0,281
10/9/1979,19.880648,8.86863,0,9.874639,9.874639,2021.887524,16.08907271,8.213626714,0.464734989,1.5936979,1979,10,9,0,282
10/10/1979,20.15271,8.986719,0,10.0697145,10.0697145,2031.957239,16.56941286,8.488230671,0.464734989,1.5936979,1979,10,10,0,283
10/11/1979,16.310785,9.870648,15.759836,8.5907165,8.5907165,2040.547955,16.27318329,8.854135629,2.716140131,15.759836,1979,10,11,0,284
10/12/1979,16.812082,7.473898,3.3197808,7.64299,7.64299,2048.190945,16.90573814,8.532105629,2.962723403,15.759836,1979,10,12,0,285
10/13/1979,15.645472,8.919313,0.09380959,7.7823925,7.7823925,2055.973338,17.27054057,8.5314132,2.752114359,15.759836,1979,10,13,0,286
10/14/1979,11.819332,8.601696,8.846505,5.710514,5.710514,2061.683852,16.88917357,8.660614914,4.002847341,15.759836,1979,10,14,0,287
10/15/1979,14.165289,8.378482,18.894361,6.7718855,6.7718855,2068.455737,16.39804543,8.728483714,6.70204177,18.894361,1979,10,15,0,288
10/16/1979,14.050203,7.1494017,2.641993,6.09980235,6.09980235,2074.55554,15.56512471,8.482879671,7.079469341,18.894361,1979,10,16,0,289
10/17/1979,12.817761,8.875632,6.726527,6.3466965,6.3466965,2080.902236,14.51727486,8.4670101,8.04040177,18.894361,1979,10,17,0,290
10/18/1979,12.538735,7.282425,0.110315144,5.41058,5.41058,2086.312816,13.97841057,8.097263957,5.804755933,18.894361,1979,10,18,0,291
10/19/1979,12.122124,2.6951027,0,2.90861335,4.5,2090.812816,13.30841657,7.414578914,5.330501533,18.894361,1979,10,19,0,292
10/20/1979,14.675633,1.5270072,0,3.6013201,4.5,2095.312816,13.16986814,6.358535229,5.317100163,18.894361,1979,10,20,0,293
10/21/1979,12.774129,3.4139898,1.4429946,3.5940594,4.5,2099.812816,13.30626771,5.617434343,4.259455821,18.894361,1979,10,21,0,294
10/22/1979,8.324755,6.3690114,10.360067,2.8468832,2.8468832,2102.659699,12.47190571,5.330367114,3.040270963,10.360067,1979,10,22,0,295
10/23/1979,5.7396026,3.5823882,12.739137,0.1609954,4.5,2107.159699,11.28467709,4.820793757,4.482720106,12.739137,1979,10,23,0,296
10/24/1979,9.478052,5.0562515,0.4672408,2.76715175,2.76715175,2109.926851,10.8075758,4.275167971,3.588536363,12.739137,1979,10,24,0,297
10/25/1979,8.852878,4.06205,0,1.957464,4.5,2114.426851,10.2810248,3.8151144,3.572777057,12.739137,1979,10,25,0,298
10/26/1979,5.893979,2.511251,0,-0.297385,4.5,2118.926851,9.3912898,3.788849871,3.572777057,12.739137,1979,10,26,0,299
10/27/1979,4.7885475,0.8750541,0.18273221,-1.6681992,4.5,2123.426851,7.978849014,3.695713714,3.598881659,12.739137,1979,10,27,0,300
10/28/1979,7.869397,1.0857366,0.38256112,-0.0224332,4.5,2127.926851,7.278173014,3.363106114,3.447391161,12.739137,1979,10,28,0,301
10/29/1979,6.581042,2.5320022,0.2558443,0.0565221,4.5,2132.426851,7.029071157,2.814961943,2.003930776,12.739137,1979,10,29,0,302
10/30/1979,6.0960693,4.2369466,1.2197453,0.66650795,4.5,2136.926851,7.079994971,2.908470286,0.35830339,1.2197453,1979,10,30,0,303
10/31/1979,8.980207,2.348098,0.032560714,1.1641525,4.5,2141.426851,7.008874257,2.521591214,0.296206235,1.2197453,1979,10,31,0,304
11/1/1979,8.807611,2.3926396,0.46178833,1.1001253,4.5,2145.926851,7.002407543,2.283104014,0.362175996,1.2197453,1979,11,1,0,305
11/2/1979,9.055153,4.0829115,0.33348387,2.06903225,4.5,2150.426851,7.454003829,2.507626943,0.409816549,1.2197453,1979,11,2,0,306
11/3/1979,6.2679334,-1.993748,0.055384528,-2.3629073,4.5,2154.926851,7.665344671,2.097798071,0.391624023,1.2197453,1979,11,3,0,307
11/4/1979,8.547571,-1.0318124,0,-0.7421207,4.5,2159.426851,7.762226671,1.795291071,0.336972435,1.2197453,1979,11,4,0,308
11/5/1979,8.280735,4.1681237,9.151711,1.72442935,4.5,2163.926851,8.005039957,2.029022714,1.607810535,9.151711,1979,11,5,0,309
11/6/1979,8.816763,1.780009,17.254864,0.798386,4.5,2168.426851,8.393710486,1.678031629,3.898541777,17.254864,1979,11,6,0,310
11/7/1979,8.372359,6.7981195,17.651562,3.08523925,3.08523925,2171.51209,8.306875057,2.313748986,6.415541961,17.651562,1979,11,7,0,311
11/8/1979,11.20037,7.16872,4.1189723,4.684545,4.684545,2176.196635,8.648697771,2.996046186,6.937996814,17.651562,1979,11,8,0,312
11/9/1979,7.2842855,6.924009,7.8361535,2.60414725,2.60414725,2178.800783,8.3957167,3.401917257,8.009806761,17.651562,1979,11,9,0,313
11/10/1979,3.567873,1.1543131,4.558347,-2.13890695,4.5,2183.300783,8.009993786,3.851640271,8.653087114,17.651562,1979,11,10,0,314
11/11/1979,2.7259123,-3.4440117,1.3284729,-4.8590497,4.5,2187.800783,7.178328257,3.507040371,8.842868957,17.651562,1979,11,11,0,315
11/12/1979,8.201912,2.6848693,3.0404067,0.94339065,4.5,2192.300783,7.167067829,3.295146886,7.969825486,17.651562,1979,11,12,0,316
11/13/1979,4.4736295,0.99323165,6.3115463,-1.766569425,4.5,2196.800783,6.546620186,3.182750121,6.406494386,17.651562,1979,11,13,0,317
11/14/1979,5.797614,2.6574411,5.3524427,-0.27247245,4.5,2201.300783,6.178799471,2.591224636,4.649477343,7.8361535,1979,11,14,0,318
11/15/1979,1.5150766,0.43408582,12.38398,-3.52541879,4.5,2205.800783,4.795186129,1.629134039,5.830192729,12.38398,1979,11,15,0,319
11/16/1979,2.664401,-2.2681193,2.1346047,-4.30185915,4.5,2210.300783,4.135202629,0.315972853,5.015685757,12.38398,1979,11,16,0,320
11/17/1979,8.555924,-4.866414,0,-2.655245,4.5,2214.800783,4.847781343,-0.544131019,4.364493329,12.38398,1979,11,17,0,321
11/18/1979,2.4984207,-5.0212307,1.2197479,-5.761405,4.5,2219.300783,4.815282543,-0.769448019,4.348961186,12.38398,1979,11,18,0,322
11/19/1979,8.239448,-1.8758326,1.4511489,-1.3181923,4.5,2223.800783,4.820644829,-1.420976861,4.121924357,12.38398,1979,11,19,0,323
11/20/1979,8.41269,7.358246,1.083496,3.385468,3.385468,2227.186251,5.383367757,-0.511689097,3.375060029,12.38398,1979,11,20,0,324
11/21/1979,3.2840157,1.0165552,0.14725226,-2.34971455,4.5,2231.686251,5.024282286,-0.746101369,2.631461394,12.38398,1979,11,21,0,325
11/22/1979,1.9425102,-1.5705807,0,-4.31403525,4.5,2236.186251,5.085344229,-1.0324823,0.862321394,2.1346047,1979,11,22,0,326
11/23/1979,2.6043007,-0.6763524,0,-3.53602585,4.5,2240.686251,5.076758471,-0.805087029,0.557377866,1.4511489,1979,11,23,0,327
11/24/1979,7.8571596,6.624477,0,2.7408183,2.7408183,2243.427069,4.976934986,0.836468829,0.557377866,1.4511489,1979,11,24,0,328
11/25/1979,8.574985,7.3663316,0.069097385,3.4706583,3.4706583,2246.897727,5.8450156,2.606120586,0.392999221,1.4511489,1979,11,25,0,329
11/26/1979,8.90074,-2.5667727,0,-1.33301635,4.5,2251.397727,5.939485886,2.507414857,0.185692235,1.083496,1979,11,26,0,330
11/27/1979,9.252284,2.32269,1.5735812,1.287487,4.5,2255.897727,6.059427886,1.788049714,0.255704406,1.5735812,1979,11,27,0,331
11/28/1979,9.575366,5.4182315,0,2.99679875,2.99679875,2258.894526,6.958192214,2.416860614,0.234668369,1.5735812,1979,11,28,0,332
11/29/1979,8.178063,7.609973,0,3.394018,3.394018,2262.288544,7.848985471,3.728368286,0.234668369,1.5735812,1979,11,29,0,333
11/30/1979,3.049833,-0.64782166,0,-3.29899433,4.5,2266.788544,7.912632943,3.732444106,0.234668369,1.5735812,1979,11,30,0,334
12/1/1979,11.036696,-0.12393487,0.0854351,0.956380565,4.5,2271.288544,8.366852429,2.768385267,0.246873384,1.5735812,1979,12,1,0,335
12/2/1979,8.925452,-0.9041775,0,-0.48936275,4.5,2275.788544,8.416919143,1.586883967,0.237002329,1.5735812,1979,12,2,0,336
12/3/1979,8.018225,-1.7338217,0,-1.35779835,4.5,2280.288544,8.290845571,1.705876967,0.237002329,1.5735812,1979,12,3,0,337
12/4/1979,7.5876,-0.5993734,0,-1.0058867,4.5,2284.788544,8.053033571,1.288439339,0.012205014,0.0854351,1979,12,4,0,338
12/5/1979,9.904903,-1.2153271,0,-0.15521205,4.5,2289.288544,8.100110286,0.34078811,0.012205014,0.0854351,1979,12,5,0,339
12/6/1979,9.88585,0.30096453,0,0.593407265,4.5,2293.788544,8.344079857,-0.703355957,0.012205014,0.0854351,1979,12,6,0,340
12/7/1979,10.408292,1.3902481,0,1.39927005,4.5,2298.288544,9.395288286,-0.412203134,0.012205014,0.0854351,1979,12,7,0,341
12/8/1979,8.6124,2.5515826,0,1.0819913,4.5,2302.788544,9.048960286,-0.029986353,0,0,1979,12,8,0,342
12/9/1979,9.666674,4.6125407,1.5655923,2.63960735,2.63960735,2305.428151,9.154849143,0.758116247,0.223656043,1.5655923,1979,12,9,0,343
12/10/1979,9.143021,6.73334,6.554778,3.4381805,3.4381805,2308.866332,9.315534286,1.967710776,1.1600529,6.554778,1979,12,10,0,344
12/11/1979,9.882415,8.638593,15.595738,4.760504,4.760504,2313.626836,9.643365,3.287420261,3.388015471,15.595738,1979,12,11,0,345
12/12/1979,5.205614,3.4584737,6.5017457,-0.16795615,4.5,2318.126836,8.972038,3.95510609,4.316836286,15.595738,1979,12,12,0,346
12/13/1979,4.000652,-3.1361732,0.21705666,-4.0677606,4.5,2322.626836,8.131295429,3.464086414,4.34784438,15.595738,1979,12,13,0,347
12/14/1979,6.6398687,1.175941,10.397253,-0.59209515,4.5,2327.126836,7.592949243,3.433471114,5.833166237,15.595738,1979,12,14,0,348
12/15/1979,7.754074,1.0167875,17.29387,-0.11456925,4.5,2331.626836,7.470331243,3.214214671,8.303719094,17.29387,1979,12,15,0,349
12/16/1979,3.6537223,0.6175985,14.851649,-2.3643396,4.5,2336.126836,6.611338143,2.643508643,10.20172719,17.29387,1979,12,16,0,350
12/17/1979,9.892709,0.494504,7.8857293,0.6936065,4.5,2340.626836,6.718436429,1.752246357,10.39186309,17.29387,1979,12,17,0,351
12/18/1979,4.547268,1.3098973,4.2125564,-1.57141735,4.5,2345.126836,5.956272571,0.705289829,8.765694294,17.29387,1979,12,18,0,352
12/19/1979,1.5942794,-0.23982511,7.843203,-3.822772855,4.5,2349.626836,5.440367629,0.176961427,8.957331051,17.29387,1979,12,19,0,353
12/20/1979,0.46819118,-0.584355,3.8923085,-4.55808191,4.5,2354.126836,4.935730369,0.541506884,9.482367029,17.29387,1979,12,20,0,354
